# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3032at4891	Complete	h1tg000002l_path	239525	241705	+	968.0	586	https://www.orthodb.org/v10?query=3032at4891	Terpene cyclase/mutase family member
3044at4891	Complete	h1tg000013l_path	875287	872280	-	366.8	386	https://www.orthodb.org/v10?query=3044at4891	Mad3/Bub1 homology region 1
3049at4891	Complete	h1tg000009l_path	625654	628070	+	1015.5	604	https://www.orthodb.org/v10?query=3049at4891	DNA replication licensing factor MCM7
3050at4891	Complete	h1tg000013l_path	1021781	1017061	-	1090.7	572	https://www.orthodb.org/v10?query=3050at4891	Methionyl-tRNA synthetase
3060at4891	Complete	h1tg000004l_path	400467	403304	+	1114.7	763	https://www.orthodb.org/v10?query=3060at4891	WD40 repeat
3088at4891	Complete	h1tg000002l_path	246569	248705	+	1136.8	589	https://www.orthodb.org/v10?query=3088at4891	Glutamine-dependent NAD(+) synthetase
3096at4891	Complete	h1tg000006l_path	668466	671580	+	460.3	510	https://www.orthodb.org/v10?query=3096at4891	Exocyst complex component SEC8
3141at4891	Complete	h1tg000016l_path	247854	250633	+	663.5	536	https://www.orthodb.org/v10?query=3141at4891	Transcription elongation factor SPT5
3174at4891	Fragmented	h1tg000016l_path	178234	175403	-	361.4	510	https://www.orthodb.org/v10?query=3174at4891	WD40/YVTN repeat-like-containing domain superfamily
3190at4891	Complete	h1tg000014l_path	513589	510089	-	259.5	449	https://www.orthodb.org/v10?query=3190at4891	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
3223at4891	Complete	h1tg000006l_path	310547	313234	+	319.6	442	https://www.orthodb.org/v10?query=3223at4891	WD40-repeat-containing domain
3246at4891	Complete	h1tg000017l_path	329967	326638	-	1311.5	772	https://www.orthodb.org/v10?query=3246at4891	P-loop containing nucleoside triphosphate hydrolase protein
3287at4891	Complete	h1tg000009l_path	679103	676242	-	993.6	691	https://www.orthodb.org/v10?query=3287at4891	glycoside hydrolase family 31 protein
3292at4891	Complete	h1tg000008l_path	45969	48195	+	666.8	469	https://www.orthodb.org/v10?query=3292at4891	similar to Saccharomyces cerevisiae YAL053W FLC2 Putative FAD transporter
3316at4891	Complete	h1tg000014l_path	497261	500440	+	1084.9	731	https://www.orthodb.org/v10?query=3316at4891	SNF2-related, N-terminal domain
3320at4891	Complete	h1tg000016l_path	290946	294749	+	958.5	932	https://www.orthodb.org/v10?query=3320at4891	Clustered mitochondria protein homolog
3331at4891	Complete	h1tg000012l_path	162951	164840	+	1124.3	585	https://www.orthodb.org/v10?query=3331at4891	P-loop containing nucleoside triphosphate hydrolase protein
3360at4891	Complete	h1tg000011l_path	821254	825638	+	640.8	723	https://www.orthodb.org/v10?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	h1tg000006l_path	176196	178919	+	615.7	487	https://www.orthodb.org/v10?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	h1tg000009l_path	172551	174515	+	685.5	468	https://www.orthodb.org/v10?query=3388at4891	Multisite-specific tRNA
3395at4891	Fragmented	h1tg000005l_path	158228	155652	-	245.6	319	https://www.orthodb.org/v10?query=3395at4891	WD40-repeat-containing domain
3397at4891	Complete	h1tg000004l_path	435482	438217	+	426.0	582	https://www.orthodb.org/v10?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	h1tg000017l_path	263040	260552	-	333.9	349	https://www.orthodb.org/v10?query=3404at4891	Serine/threonine-protein phosphatase 4 regulatory subunit 3
3426at4891	Complete	h1tg000005l_path	982517	985327	+	504.9	455	https://www.orthodb.org/v10?query=3426at4891	DNA repair protein REV1
3439at4891	Duplicated	h1tg000004l_path	324380	327061	+	857.9	559	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	h1tg000009l_path	789137	791662	+	865.9	554	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	h1tg000004l_path	1036094	1038668	+	644.6	493	https://www.orthodb.org/v10?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	h1tg000013l_path	478796	476533	-	1212.8	636	https://www.orthodb.org/v10?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	h1tg000005l_path	285722	282725	-	1407.2	805	https://www.orthodb.org/v10?query=3487at4891	Exosome complex exonuclease RRP44
3494at4891	Complete	h1tg000005l_path	592984	590360	-	400.5	361	https://www.orthodb.org/v10?query=3494at4891	Actin-related protein 8
3496at4891	Complete	h1tg000004l_path	73203	70720	-	1135.7	657	https://www.orthodb.org/v10?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	h1tg000017l_path	140906	144055	+	965.9	622	https://www.orthodb.org/v10?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	h1tg000014l_path	700461	698176	-	900.0	572	https://www.orthodb.org/v10?query=3548at4891	glycosyltransferase family 39 protein
3559at4891	Complete	h1tg000017l_path	233656	231038	-	443.2	490	https://www.orthodb.org/v10?query=3559at4891	Ribonucleases P/MRP protein subunit POP1
3574at4891	Complete	h1tg000011l_path	258841	263148	+	883.7	942	https://www.orthodb.org/v10?query=3574at4891	tRNA (guanosine(18)-2'-O)-methyltransferase
3577at4891	Complete	h1tg000011l_path	126752	129962	+	1025.8	513	https://www.orthodb.org/v10?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	h1tg000015l_path	245611	243301	-	983.7	552	https://www.orthodb.org/v10?query=3593at4891	Isomerising glucosamine-fructose-6-phosphate aminotransferase
3596at4891	Complete	h1tg000015l_path	397382	395092	-	718.8	498	https://www.orthodb.org/v10?query=3596at4891	anaphase-promoting complex component
3606at4891	Complete	h1tg000009l_path	618325	616018	-	796.6	510	https://www.orthodb.org/v10?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	h1tg000013l_path	1010851	1007763	-	730.7	526	https://www.orthodb.org/v10?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Missing
3764at4891	Complete	h1tg000017l_path	514882	512693	-	850.0	601	https://www.orthodb.org/v10?query=3764at4891	actin-like ATPase domain-containing protein
3773at4891	Complete	h1tg000008l_path	113255	110745	-	736.1	495	https://www.orthodb.org/v10?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	h1tg000011l_path	931098	933155	+	965.6	542	https://www.orthodb.org/v10?query=3798at4891	Homoaconitase, mitochondrial
3802at4891	Missing
3806at4891	Complete	h1tg000004l_path	378805	381381	+	358.9	413	https://www.orthodb.org/v10?query=3806at4891	Cleavage and polyadenylation specificity factor subunit 2
3824at4891	Complete	h1tg000013l_path	982159	979859	-	835.7	556	https://www.orthodb.org/v10?query=3824at4891	Protein SDA1
3845at4891	Fragmented	h1tg000015l_path	123471	125590	+	544.7	498	https://www.orthodb.org/v10?query=3845at4891	P-loop containing nucleoside triphosphate hydrolase protein
3849at4891	Fragmented	h1tg000017l_path	688797	689942	+	363.0	262	https://www.orthodb.org/v10?query=3849at4891	para-aminobenzoate synthase
3853at4891	Complete	h1tg000006l_path	313728	316712	+	1066.8	828	https://www.orthodb.org/v10?query=3853at4891	binding
3892at4891	Complete	h1tg000016l_path	628850	631755	+	370.1	511	https://www.orthodb.org/v10?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	h1tg000013l_path	272997	274505	+	572.1	372	https://www.orthodb.org/v10?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	h1tg000014l_path	133918	131114	-	560.3	423	https://www.orthodb.org/v10?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	h1tg000014l_path	265003	262715	-	172.1	228	https://www.orthodb.org/v10?query=3981at4891	BRCT domain
3988at4891	Complete	h1tg000015l_path	442976	440865	-	1112.4	604	https://www.orthodb.org/v10?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	h1tg000014l_path	413239	411086	-	940.2	523	https://www.orthodb.org/v10?query=4017at4891	Vacuolar transporter chaperone 4
4022at4891	Complete	h1tg000014l_path	646343	644160	-	435.1	353	https://www.orthodb.org/v10?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	h1tg000015l_path	443486	445144	+	798.0	458	https://www.orthodb.org/v10?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	h1tg000011l_path	202959	205019	+	565.5	436	https://www.orthodb.org/v10?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	h1tg000016l_path	392577	394526	+	423.9	429	https://www.orthodb.org/v10?query=4037at4891	mRNA 3'-end-processing protein RNA14
4064at4891	Complete	h1tg000006l_path	479615	476667	-	792.0	624	https://www.orthodb.org/v10?query=4064at4891	Aminoacyl-tRNA synthetase, class Ia
4082at4891	Duplicated	h1tg000009l_path	13869	10849	-	698.2	694	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	h1tg000006l_path	634903	638010	+	731.5	670	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	h1tg000001l_path	128916	130649	+	758.9	440	https://www.orthodb.org/v10?query=4125at4891	Armadillo
4151at4891	Complete	h1tg000002l_path	302301	299518	-	552.7	524	https://www.orthodb.org/v10?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	h1tg000013l_path	461957	465058	+	346.8	528	https://www.orthodb.org/v10?query=4175at4891	similar to Saccharomyces cerevisiae YGL016W KAP122 Karyopherin beta
4206at4891	Complete	h1tg000010l_path	225687	222937	-	1291.6	742	https://www.orthodb.org/v10?query=4206at4891	WD40-repeat-containing domain
4254at4891	Complete	h1tg000014l_path	390693	388246	-	472.4	532	https://www.orthodb.org/v10?query=4254at4891	Vacuolar protein sorting-associated protein 53
4259at4891	Duplicated	h1tg000016l_path	118962	115801	-	1078.8	651	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	h1tg000004l_path	1032538	1035642	+	1061.4	643	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Complete	h1tg000006l_path	202493	199458	-	356.2	547	https://www.orthodb.org/v10?query=4263at4891	WD40-repeat-containing domain
4279at4891	Duplicated	h1tg000017l_path	68904	71426	+	635.4	382	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	h1tg000005l_path	104682	106628	+	559.0	371	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	h1tg000017l_path	31402	28844	-	814.3	520	https://www.orthodb.org/v10?query=4281at4891	Polyphosphoinositide phosphatase
4310at4891	Complete	h1tg000009l_path	386332	389232	+	480.8	530	https://www.orthodb.org/v10?query=4310at4891	Peptide hydrolase
4316at4891	Complete	h1tg000009l_path	432021	434279	+	534.0	437	https://www.orthodb.org/v10?query=4316at4891	putative tubulin--tyrosine ligase PBY1
4322at4891	Complete	h1tg000011l_path	1194715	1191863	-	717.8	566	https://www.orthodb.org/v10?query=4322at4891	SANT/Myb domain
4326at4891	Complete	h1tg000011l_path	394150	397134	+	1066.5	674	https://www.orthodb.org/v10?query=4326at4891	ATP-dependent RNA helicase DBP10
4330at4891	Complete	h1tg000013l_path	781982	784102	+	861.5	507	https://www.orthodb.org/v10?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	h1tg000016l_path	900312	898435	-	520.6	427	https://www.orthodb.org/v10?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	h1tg000011l_path	789177	786268	-	356.1	462	https://www.orthodb.org/v10?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	h1tg000009l_path	21293	18180	-	832.6	660	https://www.orthodb.org/v10?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Fragmented	h1tg000013l_path	314804	315889	+	417.1	272	https://www.orthodb.org/v10?query=4356at4891	P-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	h1tg000009l_path	318279	320273	+	698.1	457	https://www.orthodb.org/v10?query=4360at4891	acetyl-CoA synthetase-like protein
4361at4891	Complete	h1tg000006l_path	611652	613499	+	938.6	498	https://www.orthodb.org/v10?query=4361at4891	ATPase, AAA-type, conserved site
4366at4891	Complete	h1tg000016l_path	767841	763156	-	736.8	850	https://www.orthodb.org/v10?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	h1tg000017l_path	640544	642316	+	806.1	487	https://www.orthodb.org/v10?query=4369at4891	Phospholipid
4373at4891	Complete	h1tg000002l_path	165033	162142	-	1204.5	732	https://www.orthodb.org/v10?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	h1tg000001l_path	87045	89948	+	1019.2	595	https://www.orthodb.org/v10?query=4400at4891	DNA helicase
4402at4891	Complete	h1tg000004l_path	1011284	1007538	-	97.5	350	https://www.orthodb.org/v10?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	h1tg000003l_path	160906	162975	+	630.8	472	https://www.orthodb.org/v10?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	h1tg000002l_path	346581	349431	+	526.0	452	https://www.orthodb.org/v10?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Complete	h1tg000011l_path	755868	761525	+	961.9	1292	https://www.orthodb.org/v10?query=4466at4891	Pleckstrin homology domain
4474at4891	Complete	h1tg000006l_path	386755	385109	-	1004.3	485	https://www.orthodb.org/v10?query=4474at4891	Elongator complex protein 3
4476at4891	Duplicated	h1tg000014l_path	521446	519488	-	1028.3	513	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4476at4891	Duplicated	h1tg000001l_path	94783	96669	+	967.8	512	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4478at4891	Complete	h1tg000005l_path	1007745	1009656	+	757.8	464	https://www.orthodb.org/v10?query=4478at4891	putative electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
4484at4891	Complete	h1tg000011l_path	167186	164970	-	791.0	508	https://www.orthodb.org/v10?query=4484at4891	DNA ligase
4490at4891	Fragmented	h1tg000013l_path	902487	900751	-	525.5	409	https://www.orthodb.org/v10?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	h1tg000002l_path	187216	185291	-	720.7	444	https://www.orthodb.org/v10?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	h1tg000005l_path	634264	637173	+	701.3	687	https://www.orthodb.org/v10?query=4513at4891	binding
4544at4891	Complete	h1tg000015l_path	73871	70773	-	731.4	591	https://www.orthodb.org/v10?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	h1tg000010l_path	150096	147241	-	1019.1	693	https://www.orthodb.org/v10?query=4545at4891	similar to Saccharomyces cerevisiae YCR017C CWH43 Putative sensor/transporter protein involved in cell wall biogenesis
4561at4891	Fragmented	h1tg000003l_path	193098	190979	-	520.4	400	https://www.orthodb.org/v10?query=4561at4891	U3 small nucleolar RNA-associated protein 25
4581at4891	Complete	h1tg000001l_path	225265	223436	-	1077.2	535	https://www.orthodb.org/v10?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	h1tg000011l_path	715207	713303	-	926.3	519	https://www.orthodb.org/v10?query=4590at4891	EF-hand domain
4591at4891	Complete	h1tg000008l_path	76392	79325	+	1188.3	662	https://www.orthodb.org/v10?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	h1tg000013l_path	160284	162942	+	632.3	483	https://www.orthodb.org/v10?query=4598at4891	Serine/threonine-protein kinase ATG1
4609at4891	Complete	h1tg000010l_path	31468	33990	+	1040.6	602	https://www.orthodb.org/v10?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	h1tg000003l_path	345713	346960	+	404.1	354	https://www.orthodb.org/v10?query=4661at4891	Thioredoxin domain
4664at4891	Complete	h1tg000009l_path	767439	764887	-	901.1	687	https://www.orthodb.org/v10?query=4664at4891	WD40-repeat-containing domain
4680at4891	Complete	h1tg000013l_path	56688	59090	+	987.9	634	https://www.orthodb.org/v10?query=4680at4891	PurM-like, C-terminal domain
4765at4891	Complete	h1tg000016l_path	733353	736355	+	727.2	750	https://www.orthodb.org/v10?query=4765at4891	Zinc finger, RING/FYVE/PHD-type
4773at4891	Complete	h1tg000016l_path	706693	703408	-	215.4	449	https://www.orthodb.org/v10?query=4773at4891	TRAPP II complex, TRAPPC10
4795at4891	Complete	h1tg000009l_path	356038	353699	-	487.1	475	https://www.orthodb.org/v10?query=4795at4891	Ubiquitin carboxyl-terminal hydrolase
4846at4891	Complete	h1tg000013l_path	596893	598818	+	534.4	406	https://www.orthodb.org/v10?query=4846at4891	Eukaryotic translation initiation factor 2A
4848at4891	Complete	h1tg000005l_path	727999	730128	+	720.4	527	https://www.orthodb.org/v10?query=4848at4891	Nucleolar complex protein 2
4850at4891	Complete	h1tg000015l_path	384876	383056	-	811.5	469	https://www.orthodb.org/v10?query=4850at4891	Malic enzyme
4853at4891	Fragmented	h1tg000011l_path	351561	352247	+	172.6	165	https://www.orthodb.org/v10?query=4853at4891	Alpha/Beta hydrolase fold
4865at4891	Complete	h1tg000003l_path	308039	304851	-	400.9	481	https://www.orthodb.org/v10?query=4865at4891	Cohesin subunit SCC3
4918at4891	Complete	h1tg000005l_path	147728	150619	+	990.1	714	https://www.orthodb.org/v10?query=4918at4891	DNA mismatch repair protein
4939at4891	Complete	h1tg000017l_path	593273	595288	+	858.2	511	https://www.orthodb.org/v10?query=4939at4891	Histone deacetylase
4952at4891	Complete	h1tg000009l_path	613773	612124	-	905.1	463	https://www.orthodb.org/v10?query=4952at4891	Glucose-6-phosphate isomerase
4972at4891	Complete	h1tg000011l_path	887206	888873	+	922.1	493	https://www.orthodb.org/v10?query=4972at4891	GroEL-like apical domain superfamily
5040at4891	Complete	h1tg000013l_path	837353	840754	+	680.6	550	https://www.orthodb.org/v10?query=5040at4891	Phosphatidylserine decarboxylase proenzyme 2
5053at4891	Complete	h1tg000011l_path	341541	343877	+	845.0	575	https://www.orthodb.org/v10?query=5053at4891	Ribosome biogenesis protein TSR1
5096at4891	Complete	h1tg000016l_path	484046	485946	+	945.0	510	https://www.orthodb.org/v10?query=5096at4891	Acetolactate synthase
5123at4891	Complete	h1tg000009l_path	99989	96699	-	856.9	546	https://www.orthodb.org/v10?query=5123at4891	Zn(2)-C6 fungal-type DNA-binding domain
5148at4891	Complete	h1tg000008l_path	158503	156669	-	617.4	432	https://www.orthodb.org/v10?query=5148at4891	Replication protein A subunit
